facialacc_cls;budget;kvsr;kfsr;kcsr;kvr;kesr;subkesr;meanstype;summa
106010010;146;906;703;99000S2000;621;241;2001076;10176;838175.0
106010010;146;906;703;99000S2000;621;241;2001076;10178;253129.0
103010010;146;903;804;9900074250;244;226;197583257;10004;115000.0
157010010;146;957;309;9900079900;814;242;1003004;10004;3618.29
110010010;146;910;503;6800074340;244;225;2002000;10004;23010575.82
840010010;152;940;113;9900020000;244;226;1001400;10004;3.0
110010010;146;910;505;9900011000;122;212;1001103;10004;-29036.75
110010010;146;910;505;9900011000;129;213;1001103;10004;-37311.14
110010010;146;910;505;9900011000;121;211;1001103;10004;66347.89
838010010;150;938;412;9900020000;244;226;2001400;10004;37400.0
838010010;150;938;412;9900020000;244;226;2001400;10004;-37400.0
838010010;150;938;412;99000S2000;244;226;2001400;10004;37400.0
101010010;146;901;106;5500011000;121;211;1001103;10004;-201117.31
101010010;146;901;106;5500011000;129;213;1001103;10004;201117.31
101010010;146;901;113;5500020000;244;226;1001402;10004;-412000.0
101010010;146;901;113;5500020000;244;226;1001402;10998;412000.0
117010010;146;917;501;9900090000;412;310;1002633;10022;-1824300.0
843010010;147;943;503;9900020000;244;225;1002000;10004;-20000.0
843010010;147;943;503;9900020000;244;226;1002000;10004;20000.0
843010010;147;943;104;9900011000;122;212;1001100;10004;-183059.82
843010010;147;943;104;9900011000;121;211;1001100;10004;183059.82
843010010;147;943;104;9900011000;129;213;1001100;10004;-54420.27
843010010;147;943;104;9900011000;121;211;1001100;10004;54420.27
104010010;146;904;1101;99000S3320;622;241;2001036;10184;13000000.0
101010010;146;901;113;5500020000;244;226;1001402;10004;-128918.0
101010010;146;901;113;5500020000;244;226;1001402;10004;128918.0
839010010;151;939;113;9900060000;611;241;1001400;10181;-33507.01
839010010;151;939;113;9900060000;611;241;1001400;10189;-57704.61
839010010;151;939;113;9900060000;611;241;1001400;10187;91211.62
106010010;146;906;702;99000S9700;612;241;195666839;10184;300.0
110010010;146;910;503;48000S3930;244;225;1002000;10004;-1947400.0
110010010;146;910;503;48000S3320;244;225;1002000;10004;1947400.0
110010010;146;910;505;9900090000;831;296;1002000;10004;335775.32
110010010;146;910;503;99000S3320;243;225;1002000;10256;-89375.32
110010010;146;910;503;99000S3320;244;225;1002000;10381;-246400.0
110010010;146;910;503;68000L5550;244;225;3002000;10426;0.0
134010010;146;934;412;9900090000;831;296;1002000;10004;1824300.0
110010010;146;910;409;21000S3270;243;225;2002645;10106;56935085.79
110010010;146;910;409;21000S3270;244;225;2002645;10106;-5241793.25
134010010;146;934;113;9900060000;621;241;1001046;10176;2769136.67
134010010;146;934;113;9900060000;621;241;1001046;10177;-9922.0
134010010;146;934;113;9900060000;621;241;1001046;10179;-87175.16
134010010;146;934;113;9900060000;621;241;1001046;10182;-84.17
134010010;146;934;113;9900060000;621;241;1001046;10183;-427262.24
134010010;146;934;113;9900060000;621;241;1001046;10186;-1858357.45
134010010;146;934;113;9900060000;621;241;1001046;10188;-198873.0
134010010;146;934;113;9900060000;621;241;1001046;10191;-187462.65
841010010;153;941;409;Á4000S3270;244;225;2002000;10004;729238.2
843010010;147;943;104;9900011000;121;211;1001100;10004;42407400.0
839010010;151;939;1101;9900060000;611;241;1001021;10186;-747300.0
839010010;151;939;1101;9900060000;611;241;1001021;10187;85320.88
839010010;151;939;1101;9900060000;611;241;1001021;10176;508432.5
839010010;151;939;1101;9900060000;611;241;1001021;10178;153546.62
839010010;151;939;707;9900060000;611;241;1001021;10176;-5157.2
839010010;151;939;707;9900060000;611;241;1001021;10178;-1641.67
839010010;151;939;707;9900060000;611;241;1001021;10186;-10000.0
839010010;151;939;707;9900060000;611;241;1001021;10180;-15001.13
839010010;151;939;707;9900060000;611;241;1001021;10179;31800.0
843010010;147;943;104;9900011000;129;213;1001100;10004;12559400.0
843010010;147;943;104;9900011000;122;212;1001100;10004;200000.0
843010010;147;943;104;9900011000;244;226;1001100;10004;30000.0
841010010;153;941;104;9900011000;121;211;1001100;10004;56558700.0
843010010;147;943;113;9900020000;244;226;1001407;10004;30000.0
843010010;147;943;113;9900020000;244;226;1001409;10004;80000.0
843010010;147;943;113;9900060000;611;241;1001400;10176;8589549.0
843010010;147;943;113;9900060000;611;241;1001400;10178;2594043.0
843010010;147;943;113;9900060000;611;241;1001400;10179;611000.0
843010010;147;943;113;9900060000;611;241;1001400;10181;2937000.0
843010010;147;943;113;9900060000;611;241;1001400;10183;1450000.0
843010010;147;943;113;9900060000;611;241;1001400;10185;350000.0
843010010;147;943;113;9900060000;611;241;1001400;10186;500000.0
843010010;147;943;113;9900060000;611;241;1001400;10188;196272.0
843010010;147;943;113;9900060000;611;241;1001400;10191;1000000.0
843010010;147;943;113;9900090000;853;290;1001400;10004;100.0
843010010;147;943;204;9900020000;244;226;1001405;10004;350000.0
843010010;147;943;309;9900020000;232;340;1001403;10004;25000.0
843010010;147;943;309;9900020000;244;310;1001404;10004;50000.0
843010010;147;943;309;9900020000;244;340;1001404;10004;20000.0
843010010;147;943;314;9900060000;634;242;1001406;10004;880000.0
843010010;147;943;409;9900020000;244;225;1002000;10004;7408000.0
843010010;147;943;503;9900020000;244;225;1002000;10004;350000.0
843010010;147;943;503;9900060000;611;241;1001400;10176;3260165.0
843010010;147;943;503;9900060000;611;241;1001400;10178;984571.0
843010010;147;943;503;9900060000;611;241;1001400;10183;3558410.0
843010010;147;943;503;9900060000;611;241;1001400;10186;124500.0
843010010;147;943;503;9900060000;611;241;1001400;10191;57382.0
843010010;147;943;707;9900020000;244;226;1001022;10004;100000.0
843010010;147;943;804;9900020000;244;226;1001023;10004;500000.0
843010010;147;943;1001;9900080000;321;263;1001049;10004;150000.0
843010010;147;943;1101;9900020000;244;226;1001019;10004;861208.0
839010010;151;939;1101;9900060000;611;241;1001021;10187;50000.0
839010010;151;939;113;9900060000;611;241;1001400;10176;12334600.0
839010010;151;939;503;9900020000;244;225;1002000;10004;25442600.0
839010010;151;939;503;9900020000;244;226;1002000;10004;60000.0
839010010;151;939;707;9900060000;611;241;1001021;10186;225200.0
839010010;151;939;1101;9900060000;611;241;1001021;10186;747300.0
839010010;151;939;1204;9900020000;244;226;1001400;10004;290000.0
839010010;151;939;113;9900020000;244;340;1001407;10004;10000.0
839010010;151;939;309;9900020000;244;225;1001400;10004;57000.0
839010010;151;939;113;9900060000;611;241;1001400;10178;3725100.0
839010010;151;939;804;9900060000;611;241;1001021;10186;200000.0
839010010;151;939;204;9900020000;244;226;1001405;10004;150000.0
839010010;151;939;309;9900020000;244;226;1001401;10004;3000.0
839010010;151;939;309;9900020000;232;340;1001403;10004;22400.0
839010010;151;939;113;9900060000;611;241;1001400;10179;798300.0
839010010;151;939;107;9900020000;880;290;1003007;10004;10000.0
839010010;151;939;113;9900020000;853;290;1001400;10004;100.0
839010010;151;939;113;9900020000;244;226;1001400;10004;250000.0
839010010;151;939;113;9900060000;611;241;1001400;10181;1834600.0
839010010;151;939;113;9900060000;611;241;1001400;10183;899300.0
839010010;151;939;113;9900060000;611;241;1001400;10186;1405600.0
839010010;151;939;113;9900060000;611;241;1001400;10187;979800.0
839010010;151;939;113;9900060000;611;241;1001400;10188;42000.0
839010010;151;939;113;9900060000;611;241;1001400;10189;1099000.0
839010010;151;939;113;9900060000;611;241;1001400;10191;2956900.0
839010010;151;939;111;9900079900;870;290;1001400;10004;3800.0
839010010;151;939;707;9900060000;611;241;1001021;10176;4772900.0
839010010;151;939;707;9900060000;611;241;1001021;10177;600.0
839010010;151;939;707;9900060000;611;241;1001021;10178;1441500.0
839010010;151;939;707;9900060000;611;241;1001021;10179;5500.0
839010010;151;939;707;9900060000;611;241;1001021;10180;37300.0
839010010;151;939;707;9900060000;611;241;1001021;10181;398800.0
839010010;151;939;707;9900060000;611;241;1001021;10183;245400.0
839010010;151;939;707;9900060000;611;241;1001021;10188;10400.0
839010010;151;939;707;9900060000;611;241;1001021;10191;43000.0
839010010;151;939;104;9900011000;121;211;1001100;10004;44242800.0
839010010;151;939;104;9900011000;122;212;1001100;10004;26500.0
839010010;151;939;104;9900011000;129;213;1001100;10004;13022600.0
839010010;151;939;104;9900011000;244;226;1001100;10004;415700.0
839010010;151;939;104;9900011000;852;290;1001100;10004;1089400.0
839010010;151;939;503;9900060000;611;241;1002000;10191;700000.0
839010010;151;939;503;9900060000;611;241;1002000;10189;2123500.0
839010010;151;939;503;9900060000;611;241;1002000;10183;178000.0
839010010;151;939;503;9900060000;611;241;1002000;10188;75000.0
839010010;151;939;314;9900060000;630;242;1001406;10004;813300.0
839010010;151;939;409;9900020000;244;225;1002000;10105;2360600.0
839010010;151;939;1001;9900080000;321;263;1001400;10020;550000.0
843010010;147;943;1204;9900020000;244;226;1001400;10004;400000.0
841010010;153;941;309;9900020000;232;340;1001403;10004;90000.0
841010010;153;941;309;9900020000;244;226;1001404;10004;396900.0
841010010;153;941;309;9900020000;244;221;1001404;10004;244500.0
841010010;153;941;309;9900060000;611;241;1001400;10176;1513300.0
841010010;153;941;309;9900060000;611;241;1001400;10178;457000.0
841010010;153;941;314;Á100020000;244;340;1001400;10004;50000.0
841010010;153;941;314;Á100060000;612;241;1001400;10004;120000.0
841010010;153;941;314;9900060000;634;242;1001406;10004;1594000.0
841010010;153;941;409;9900060000;612;241;1002000;10183;9004700.0
841010010;153;941;503;9900020000;244;225;1002000;10004;13455000.0
841010010;153;941;503;9900020000;244;226;1002000;10004;3000000.0
841010010;153;941;503;9900020000;244;310;1002000;10004;5000000.0
841010010;153;941;503;9900020000;244;340;1002000;10004;500000.0
841010010;153;941;503;9900060000;611;241;1002000;10176;5330000.0
841010010;153;941;503;9900060000;611;241;1002000;10178;1610000.0
841010010;153;941;503;9900060000;612;241;1002000;10004;1000000.0
841010010;153;941;707;9900020000;244;226;1001022;10004;100000.0
841010010;153;941;804;9900020000;244;226;1001023;10004;865000.0
841010010;153;941;804;9900020000;244;290;1001023;10004;80000.0
841010010;153;941;804;9900020000;244;340;1001023;10004;5000.0
841010010;153;941;1001;9900080000;321;263;1001049;10004;100000.0
841010010;153;941;1101;9900020000;244;226;1001019;10004;1428300.0
841010010;153;941;1101;9900020000;244;290;1001019;10004;125700.0
841010010;153;941;1101;9900060000;814;242;1001018;10252;434500.0
841010010;153;941;1204;9900020000;244;226;1001400;10004;390000.0
838010010;150;938;104;9900011000;121;211;1001100;10004;56361000.0
838010010;150;938;104;9900011000;122;212;1001100;10004;5600.0
838010010;150;938;104;9900011000;122;222;1001100;10004;10000.0
838010010;150;938;104;9900011000;122;226;1001100;10004;48000.0
838010010;150;938;104;9900011000;129;213;1001100;10004;17021000.0
838010010;150;938;104;9900011000;244;226;1001100;10004;701700.0
838010010;150;938;104;9900011000;851;290;1001100;10004;50000.0
838010010;150;938;111;9900079900;870;242;1001000;10004;300000.0
838010010;150;938;113;9900060000;611;241;1001400;10176;12659500.0
838010010;150;938;113;9900060000;611;241;1001400;10178;3823200.0
838010010;150;938;113;9900060000;611;241;1001400;10179;907000.0
838010010;150;938;113;9900060000;611;241;1001400;10180;80000.0
838010010;150;938;113;9900060000;611;241;1001400;10181;2298400.0
838010010;150;938;113;9900060000;611;241;1001400;10183;1333100.0
838010010;150;938;113;9900060000;611;241;1001400;10186;1357000.0
838010010;150;938;113;9900060000;611;241;1001400;10187;457500.0
838010010;150;938;113;9900060000;611;241;1001400;10188;302500.0
838010010;150;938;113;9900060000;611;241;1001400;10191;2550000.0
838010010;150;938;113;9900060000;612;241;1001400;10189;50000.0
838010010;150;938;113;9900060000;612;241;1001400;10190;50000.0
836010010;148;936;104;9900011000;244;310;1001100;10004;350000.0
836010010;148;936;104;9900011000;121;211;1001100;10004;52085000.0
836010010;148;936;104;9900011000;122;212;1001100;10004;103000.0
836010010;148;936;104;9900011000;129;213;1001100;10004;15730000.0
836010010;148;936;113;9900020000;244;225;1001400;10004;31000.0
836010010;148;936;1204;9900020000;244;226;1001400;10004;50000.0
836010020;148;936;113;9900012000;111;211;1001300;10004;13806000.0
836010020;148;936;113;9900012000;119;213;1001300;10004;4211000.0
836010020;148;936;113;9900012000;244;225;1001300;10004;1882000.0
836010020;148;936;113;9900012000;244;221;1001300;10004;847000.0
836010020;148;936;113;9900012000;244;223;1001300;10004;2178000.0
836010020;148;936;113;9900012000;244;226;1001300;10004;768000.0
836010020;148;936;113;9900012000;244;290;1001300;10004;150000.0
836010020;148;936;113;9900012000;244;310;1001300;10004;170000.0
836010020;148;936;113;9900012000;244;340;1001300;10004;2342000.0
836010020;148;936;113;9900012000;851;290;1001300;10004;100000.0
836010020;148;936;113;9900012000;852;290;1001300;10004;50000.0
836010020;148;936;113;9900012000;853;290;1001300;10004;15000.0
836010020;148;936;409;9900020000;244;225;1001300;10105;5025000.0
836010020;148;936;503;9900012000;244;225;1001300;10004;24063000.0
836010020;148;936;503;9900012000;244;226;1001300;10004;100000.0
836010020;148;936;503;9900012000;244;310;1001300;10004;600000.0
114010010;146;914;707;9900060000;622;241;1001000;10183;400000.0
114010010;146;914;707;9900060000;622;241;1001000;10190;1150000.0
114010010;146;914;707;9900060000;622;241;1001000;10189;500000.0
114010010;146;914;707;9900060000;622;241;1001000;10186;600000.0
114010010;146;914;707;9900060000;621;241;1001000;10188;416000.0
114010010;146;914;1003;9900080000;313;262;1001001;10160;0.0
114010010;146;914;1003;9900080000;313;262;1001001;10161;0.0
114010010;146;914;1003;9900080000;313;262;1001001;10162;0.0
114010010;146;914;1003;9900080000;313;262;1001001;10163;0.0
114010010;146;914;1003;9900080000;313;262;1001001;10290;0.0
114010010;146;914;1003;9900080000;313;262;1001001;10291;0.0
114010010;146;914;1001;9900080000;321;263;1001049;10004;0.0
114010210;146;914;1003;9900080000;313;262;1001001;10164;0.0
114010210;146;914;1002;20000S3080;244;225;1001303;10002;152300.0
114010010;146;914;1006;3400020000;244;225;1001400;10004;245000.0
114010010;146;914;1006;3400020000;244;225;1001400;10002;200000.0
114010010;146;914;1006;3400020000;244;310;1001400;10004;25000.0
114010010;146;914;1006;3400020000;244;340;1001400;10004;10000.0
114010010;146;914;1006;5000020000;244;226;1001400;10004;193000.0
114010210;146;914;1002;5400012000;111;211;1001303;10004;39643000.0
114010210;146;914;1002;5400012000;119;213;1001303;10004;11972100.0
114010210;146;914;1002;5400012000;112;212;1001303;10004;79700.0
114010210;146;914;1002;5400012000;112;222;1001303;10004;37800.0
114010210;146;914;1002;5400012000;244;221;1001303;10004;1120000.0
114010210;146;914;1002;5400012000;244;222;1001303;10004;52500.0
114010210;146;914;1002;5400012000;244;223;1001303;10004;1608600.0
114010210;146;914;1002;5400012000;244;225;1001303;10004;2267600.0
114010210;146;914;1002;5400012000;244;226;1001303;10004;3543200.0
114010210;146;914;1002;5400012000;244;310;1001303;10004;452000.0
114010210;146;914;1002;5400012000;244;310;1001303;10026;1000000.0
114010210;146;914;1002;5400012000;244;340;1001303;10004;3242500.0
114010210;146;914;1002;5400012000;851;290;1001303;10004;165900.0
114010210;146;914;1002;5400012000;852;290;1001303;10004;168300.0
114010010;146;914;1006;9900011000;121;211;1001103;10004;14842000.0
114010010;146;914;1006;9900011000;129;213;1001103;10004;4482000.0
114010010;146;914;1006;9900011000;122;212;1001103;10004;117900.0
114010210;146;914;1002;9900012000;111;211;1001303;10004;0.0
114010210;146;914;1002;9900012000;119;213;1001303;10004;0.0
114010210;146;914;1002;9900012000;112;212;1001303;10004;0.0
114010210;146;914;1002;9900012000;112;222;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;221;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;222;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;223;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;225;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;226;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;310;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;340;1001303;10004;0.0
114010210;146;914;1002;9900012000;244;310;1001303;10026;0.0
114010210;146;914;1002;9900012000;851;290;1001303;10004;0.0
114010210;146;914;1002;9900012000;852;290;1001303;10004;0.0
114010010;146;914;1006;9900020000;244;225;1001400;10004;0.0
114010010;146;914;1006;9900020000;244;225;1001400;10002;0.0
114010010;146;914;1006;9900020000;244;310;1001400;10004;0.0
114010010;146;914;1006;9900020000;244;340;1001400;10004;0.0
114010010;146;914;1006;9900020000;244;221;1001200;10004;555300.0
114010010;146;914;1006;9900020000;244;223;1001200;10004;297000.0
114010010;146;914;1006;9900020000;244;225;1001200;10004;952000.0
114010010;146;914;1006;9900020000;244;225;1001200;10002;60000.0
837010010;149;937;204;9900020000;244;226;1001405;10004;205100.0
837010010;149;937;309;9900020000;232;340;1001403;10004;41600.0
